Local time,Ask,Bid,AskVolume,BidVolume
25.12.2023 04:11:14.098 GMT+0330,1.10146,1.09989,900,900
25.12.2023 04:12:09.682 GMT+0330,1.10152,1.1005500000000001,900,900
25.12.2023 04:12:18.672 GMT+0330,1.10152,1.10056,900,450
25.12.2023 04:12:22.542 GMT+0330,1.10146,1.09989,900,900
25.12.2023 04:12:39.419 GMT+0330,1.10149,1.10027,900,900
25.12.2023 04:12:39.571 GMT+0330,1.10149,1.10033,900,900
25.12.2023 04:12:43.582 GMT+0330,1.10149,1.1003200000000002,900,900
25.12.2023 04:12:44.536 GMT+0330,1.10146,1.09989,900,900
25.12.2023 04:12:44.587 GMT+0330,1.10146,1.0999100000000002,900,900
25.12.2023 04:12:44.739 GMT+0330,1.10146,1.09989,900,900
25.12.2023 04:12:51.975 GMT+0330,1.10148,1.09989,900,900
25.12.2023 04:13:39.511 GMT+0330,1.10148,1.0999200000000002,900,900
25.12.2023 04:13:42.270 GMT+0330,1.1011,1.0998100000000002,900,450
25.12.2023 04:13:43.425 GMT+0330,1.1011,1.09984,900,450
25.12.2023 04:13:46.033 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:13:48.491 GMT+0330,1.1011,1.09984,900,450
25.12.2023 04:13:49.344 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:13:51.302 GMT+0330,1.1011,1.09984,900,450
25.12.2023 04:13:52.006 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:13:54.266 GMT+0330,1.1011,1.09984,900,450
25.12.2023 04:13:55.021 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:13:57.282 GMT+0330,1.1011,1.09984,900,450
25.12.2023 04:13:57.685 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:14:00.298 GMT+0330,1.1011,1.09984,900,450
25.12.2023 04:14:00.651 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:14:03.264 GMT+0330,1.1011,1.0998,900,900
25.12.2023 04:14:03.666 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:14:06.279 GMT+0330,1.1011,1.0998,900,900
25.12.2023 04:14:06.682 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:14:09.293 GMT+0330,1.1011,1.0998,900,900
25.12.2023 04:14:09.696 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:14:12.306 GMT+0330,1.1011,1.0998,900,900
25.12.2023 04:14:12.658 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:14:15.265 GMT+0330,1.1011,1.0998,900,900
25.12.2023 04:14:15.667 GMT+0330,1.1011,1.09989,900,900
25.12.2023 04:14:15.868 GMT+0330,1.1011,1.09994,900,900
25.12.2023 04:14:16.922 GMT+0330,1.10148,1.09994,900,900
25.12.2023 04:14:22.199 GMT+0330,1.10141,1.09994,900,900
25.12.2023 04:15:00.154 GMT+0330,1.10142,1.09994,900,900
25.12.2023 04:15:11.936 GMT+0330,1.10142,1.0999700000000001,900,900
25.12.2023 04:15:31.947 GMT+0330,1.10132,1.0999700000000001,900,900
25.12.2023 04:16:05.348 GMT+0330,1.10105,1.0999100000000002,900,450
25.12.2023 04:16:05.399 GMT+0330,1.10105,1.09989,900,450
25.12.2023 04:16:10.070 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:12.129 GMT+0330,1.10105,1.09989,900,900
25.12.2023 04:16:13.085 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:15.495 GMT+0330,1.10105,1.09989,900,900
25.12.2023 04:16:16.049 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:18.510 GMT+0330,1.10105,1.09989,900,900
25.12.2023 04:16:19.063 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:21.475 GMT+0330,1.10105,1.09989,900,900
25.12.2023 04:16:22.079 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:24.491 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:25.044 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:27.506 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:28.060 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:30.516 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:31.069 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:33.475 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:34.078 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:36.484 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:37.086 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:39.492 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:40.095 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:42.501 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:43.104 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:45.509 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:46.062 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:48.318 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:49.071 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:51.478 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:52.082 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:54.293 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:55.097 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:16:57.307 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:16:58.062 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:17:00.474 GMT+0330,1.10105,1.09988,900,900
25.12.2023 04:17:01.077 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:17:01.179 GMT+0330,1.10105,1.09999,900,900
25.12.2023 04:18:33.978 GMT+0330,1.1011600000000001,1.10056,900,900
25.12.2023 04:18:34.029 GMT+0330,1.1011600000000001,1.10053,900,900
25.12.2023 04:18:35.987 GMT+0330,1.1011600000000001,1.1008200000000001,900,1800
25.12.2023 04:18:39.102 GMT+0330,1.1011600000000001,1.10087,900,450
25.12.2023 04:18:40.913 GMT+0330,1.10104,1.10053,900,2700
25.12.2023 04:18:40.964 GMT+0330,1.10104,1.09989,900,900
25.12.2023 04:18:53.023 GMT+0330,1.10105,1.09989,900,900
25.12.2023 04:18:53.125 GMT+0330,1.10105,1.09994,900,450
25.12.2023 04:19:05.015 GMT+0330,1.10105,1.09999,900,900
25.12.2023 04:19:35.712 GMT+0330,1.1011,1.10039,900,900
25.12.2023 04:19:35.815 GMT+0330,1.1011,1.1003500000000002,900,900
25.12.2023 04:19:39.535 GMT+0330,1.1011,1.10038,900,900
25.12.2023 04:19:40.692 GMT+0330,1.1011,1.1004200000000002,900,450
25.12.2023 04:19:41.697 GMT+0330,1.1011,1.10041,900,450
25.12.2023 04:19:42.754 GMT+0330,1.1011,1.1004200000000002,900,450
25.12.2023 04:19:45.719 GMT+0330,1.1011,1.10043,900,450
25.12.2023 04:19:56.721 GMT+0330,1.1011,1.10044,900,450
25.12.2023 04:19:58.175 GMT+0330,1.1011,1.10051,900,900
25.12.2023 04:20:53.167 GMT+0330,1.1011,1.10054,900,900
25.12.2023 04:21:37.712 GMT+0330,1.10112,1.10061,900,900
25.12.2023 04:21:42.726 GMT+0330,1.10112,1.1006200000000002,900,450
25.12.2023 04:21:44.432 GMT+0330,1.1011,1.10049,900,900
25.12.2023 04:22:06.498 GMT+0330,1.10112,1.10059,900,1350
25.12.2023 04:22:11.513 GMT+0330,1.10112,1.1006200000000002,900,450
25.12.2023 04:22:14.923 GMT+0330,1.1011,1.10049,900,900
25.12.2023 04:22:26.558 GMT+0330,1.10093,1.10043,900,450
25.12.2023 04:22:31.572 GMT+0330,1.10093,1.10048,900,450
25.12.2023 04:22:39.195 GMT+0330,1.1009200000000001,1.1004200000000002,900,450
25.12.2023 04:22:39.297 GMT+0330,1.10093,1.1004200000000002,900,450
25.12.2023 04:22:39.649 GMT+0330,1.10093,1.10048,900,450
25.12.2023 04:22:45.665 GMT+0330,1.10094,1.10058,900,450
25.12.2023 04:22:46.469 GMT+0330,1.10094,1.10059,900,450
25.12.2023 04:22:49.075 GMT+0330,1.1009200000000001,1.10041,900,900
25.12.2023 04:22:49.178 GMT+0330,1.10093,1.10041,900,1800
25.12.2023 04:22:49.630 GMT+0330,1.10093,1.10044,900,450
25.12.2023 04:22:54.050 GMT+0330,1.10093,1.10048,900,450
25.12.2023 04:23:00.975 GMT+0330,1.10093,1.1005200000000002,900,900
25.12.2023 04:23:32.623 GMT+0330,1.10079,1.1003500000000002,900,900
25.12.2023 04:23:33.878 GMT+0330,1.10079,1.10036,900,1350
25.12.2023 04:23:35.383 GMT+0330,1.1007,1.10036,1800,1350
25.12.2023 04:23:35.935 GMT+0330,1.1007,1.1003500000000002,1800,900
25.12.2023 04:23:36.187 GMT+0330,1.10058,1.1003100000000001,900,900
25.12.2023 04:23:37.594 GMT+0330,1.10058,1.10043,900,450
25.12.2023 04:23:38.549 GMT+0330,1.10058,1.1004200000000002,900,450
25.12.2023 04:23:43.722 GMT+0330,1.10058,1.10043,900,450
25.12.2023 04:23:47.238 GMT+0330,1.10058,1.1004200000000002,900,450
25.12.2023 04:23:49.649 GMT+0330,1.10048,1.10007,900,450
25.12.2023 04:23:49.700 GMT+0330,1.10048,1.10004,900,900
25.12.2023 04:23:50.153 GMT+0330,1.10048,1.1001200000000002,900,900
25.12.2023 04:23:50.255 GMT+0330,1.1005200000000002,1.1001200000000002,900,900
25.12.2023 04:23:53.421 GMT+0330,1.10053,1.1001200000000002,900,900
25.12.2023 04:23:54.127 GMT+0330,1.1005200000000002,1.1001200000000002,900,900
25.12.2023 04:23:54.279 GMT+0330,1.10053,1.1001200000000002,900,900
25.12.2023 04:23:58.646 GMT+0330,1.10025,1.1000100000000002,900,2700
25.12.2023 04:24:01.003 GMT+0330,1.10025,1.1,900,900
25.12.2023 04:24:01.457 GMT+0330,1.10025,1.0999700000000001,900,1800
25.12.2023 04:24:01.608 GMT+0330,1.10025,1.1,900,1800
25.12.2023 04:24:03.671 GMT+0330,1.10027,1.10013,900,450
25.12.2023 04:24:03.923 GMT+0330,1.10025,1.10003,900,1350
25.12.2023 04:24:04.884 GMT+0330,1.10025,1.10008,900,450
25.12.2023 04:24:06.891 GMT+0330,1.10025,1.10004,900,450
25.12.2023 04:24:15.718 GMT+0330,1.10041,1.10009,900,900
25.12.2023 04:24:15.769 GMT+0330,1.1005200000000002,1.10009,900,900
25.12.2023 04:24:20.333 GMT+0330,1.10033,1.09999,900,1800
25.12.2023 04:24:25.347 GMT+0330,1.10033,1.10003,900,450
25.12.2023 04:24:26.052 GMT+0330,1.10034,1.10004,900,1800
25.12.2023 04:24:26.354 GMT+0330,1.10034,1.10007,900,450
25.12.2023 04:24:27.561 GMT+0330,1.1002,1.1000200000000002,900,450
25.12.2023 04:24:30.527 GMT+0330,1.1002,1.1,900,450
25.12.2023 04:24:31.080 GMT+0330,1.1002100000000001,1.10013,900,900
25.12.2023 04:24:34.190 GMT+0330,1.10018,1.1001,900,900
25.12.2023 04:24:37.200 GMT+0330,1.10016,1.1000100000000002,900,900
25.12.2023 04:24:37.252 GMT+0330,1.10016,1.10003,900,900
25.12.2023 04:24:39.211 GMT+0330,1.10008,1.1,900,900
25.12.2023 04:24:40.269 GMT+0330,1.10007,1.09995,900,450
25.12.2023 04:24:41.224 GMT+0330,1.10007,1.09993,900,450
25.12.2023 04:24:42.130 GMT+0330,1.10006,1.09985,900,450
25.12.2023 04:24:42.282 GMT+0330,1.1000200000000002,1.09974,900,450
25.12.2023 04:24:42.735 GMT+0330,1.1000200000000002,1.09975,900,450
25.12.2023 04:24:42.838 GMT+0330,1.09995,1.09978,900,450
25.12.2023 04:24:43.843 GMT+0330,1.09995,1.0997700000000001,900,450
25.12.2023 04:24:45.201 GMT+0330,1.09994,1.09972,900,450
25.12.2023 04:24:46.207 GMT+0330,1.09994,1.0997100000000002,900,450
25.12.2023 04:24:49.723 GMT+0330,1.09994,1.09972,900,450
25.12.2023 04:24:51.232 GMT+0330,1.09994,1.09975,900,450
25.12.2023 04:24:51.384 GMT+0330,1.09995,1.09979,900,450
25.12.2023 04:24:51.686 GMT+0330,1.09995,1.09978,900,450
25.12.2023 04:24:51.838 GMT+0330,1.10006,1.0999,450,900
25.12.2023 04:24:53.397 GMT+0330,1.1000100000000002,1.09984,900,900
25.12.2023 04:24:57.211 GMT+0330,1.0999,1.09982,900,900
25.12.2023 04:24:57.313 GMT+0330,1.0999200000000002,1.09984,900,900
25.12.2023 04:25:00.029 GMT+0330,1.0995700000000002,1.09934,450,900
25.12.2023 04:25:00.131 GMT+0330,1.0995700000000002,1.09933,450,900
25.12.2023 04:25:00.183 GMT+0330,1.09959,1.09933,450,900
25.12.2023 04:25:01.143 GMT+0330,1.0996000000000001,1.09933,900,900
25.12.2023 04:25:01.195 GMT+0330,1.09956,1.09933,900,900
25.12.2023 04:25:01.497 GMT+0330,1.09953,1.09935,900,900
25.12.2023 04:25:01.750 GMT+0330,1.09954,1.09935,900,900
25.12.2023 04:25:01.851 GMT+0330,1.0994700000000002,1.09934,900,900
25.12.2023 04:25:01.903 GMT+0330,1.09952,1.09935,2250,900
25.12.2023 04:25:02.005 GMT+0330,1.09953,1.09935,900,900
25.12.2023 04:25:02.207 GMT+0330,1.09954,1.09935,900,900
25.12.2023 04:25:04.418 GMT+0330,1.09955,1.09935,900,900
25.12.2023 04:25:05.824 GMT+0330,1.09954,1.09935,900,900
25.12.2023 04:25:06.829 GMT+0330,1.09955,1.09935,900,900
25.12.2023 04:25:09.842 GMT+0330,1.09954,1.09935,900,900
25.12.2023 04:25:15.217 GMT+0330,1.09946,1.09934,900,900
25.12.2023 04:25:15.369 GMT+0330,1.09959,1.0993600000000001,900,900
25.12.2023 04:25:23.459 GMT+0330,1.09959,1.09943,450,900
25.12.2023 04:25:23.762 GMT+0330,1.09958,1.09943,450,900
25.12.2023 04:25:26.727 GMT+0330,1.0995700000000002,1.09943,450,900
25.12.2023 04:25:27.180 GMT+0330,1.09958,1.0993600000000001,900,900
25.12.2023 04:25:31.798 GMT+0330,1.09954,1.0993600000000001,900,900
25.12.2023 04:25:33.203 GMT+0330,1.0995700000000002,1.09943,450,900
25.12.2023 04:25:36.313 GMT+0330,1.09958,1.09943,450,900
25.12.2023 04:25:36.514 GMT+0330,1.09956,1.09943,450,900
25.12.2023 04:25:39.529 GMT+0330,1.0999200000000002,1.09953,450,900
25.12.2023 04:25:39.580 GMT+0330,1.10004,1.09953,900,900
25.12.2023 04:25:48.671 GMT+0330,1.10008,1.0996299999999999,1350,900
25.12.2023 04:26:00.173 GMT+0330,1.10006,1.0996299999999999,900,900
25.12.2023 04:26:04.239 GMT+0330,1.10004,1.0996299999999999,1350,900
25.12.2023 04:26:06.266 GMT+0330,1.10006,1.0996299999999999,900,900
25.12.2023 04:26:07.219 GMT+0330,1.10004,1.0996299999999999,1350,900
25.12.2023 04:26:09.475 GMT+0330,1.10006,1.0996299999999999,900,900
25.12.2023 04:26:10.228 GMT+0330,1.10004,1.0996299999999999,1350,900
25.12.2023 04:26:11.232 GMT+0330,1.10005,1.0996299999999999,450,900
25.12.2023 04:26:12.486 GMT+0330,1.10006,1.0996299999999999,900,900
25.12.2023 04:26:13.240 GMT+0330,1.10004,1.0996299999999999,900,900
25.12.2023 04:26:15.399 GMT+0330,1.10006,1.0996299999999999,900,900
25.12.2023 04:26:21.881 GMT+0330,1.1000100000000002,1.0996299999999999,900,900
25.12.2023 04:26:29.906 GMT+0330,1.10044,1.09968,900,900
25.12.2023 04:27:29.387 GMT+0330,1.10047,1.10008,900,900
25.12.2023 04:27:34.802 GMT+0330,1.10047,1.10007,900,900
25.12.2023 04:27:41.422 GMT+0330,1.10048,1.10007,900,900
25.12.2023 04:27:42.826 GMT+0330,1.10048,1.10005,900,900
25.12.2023 04:27:45.635 GMT+0330,1.10048,1.10003,900,900
25.12.2023 04:27:50.048 GMT+0330,1.10048,1.09999,900,900
25.12.2023 04:27:52.455 GMT+0330,1.10051,1.10009,900,900
25.12.2023 04:28:14.020 GMT+0330,1.10047,1.10004,900,450
25.12.2023 04:28:14.823 GMT+0330,1.10047,1.09998,900,900
25.12.2023 04:28:29.583 GMT+0330,1.10046,1.09998,900,900
25.12.2023 04:28:30.238 GMT+0330,1.10048,1.09998,1800,900
25.12.2023 04:29:09.822 GMT+0330,1.10048,1.0999700000000001,900,900
25.12.2023 04:29:50.044 GMT+0330,1.10047,1.0999700000000001,900,900
25.12.2023 04:30:00.676 GMT+0330,1.10047,1.09994,900,1350
25.12.2023 04:30:09.001 GMT+0330,1.10048,1.09994,900,1350
25.12.2023 04:30:12.812 GMT+0330,1.10047,1.09994,900,900
25.12.2023 04:30:13.013 GMT+0330,1.10048,1.09994,900,900
25.12.2023 04:30:17.777 GMT+0330,1.10047,1.09994,900,900
25.12.2023 04:30:23.295 GMT+0330,1.1007500000000001,1.0999700000000001,900,900
25.12.2023 04:30:24.299 GMT+0330,1.1007500000000001,1.09996,900,900
25.12.2023 04:30:47.785 GMT+0330,1.1007600000000002,1.09996,900,900
25.12.2023 04:30:50.699 GMT+0330,1.1008600000000002,1.09995,900,900
25.12.2023 04:30:51.856 GMT+0330,1.1009600000000002,1.09995,900,900
25.12.2023 04:30:52.561 GMT+0330,1.1010600000000001,1.09994,900,900
25.12.2023 04:30:52.612 GMT+0330,1.10185,1.0999700000000001,900,450
25.12.2023 04:30:53.518 GMT+0330,1.10185,1.0999,900,900
25.12.2023 04:30:57.790 GMT+0330,1.1018700000000001,1.0999,900,900
25.12.2023 04:31:07.118 GMT+0330,1.1019,1.0999,900,900
25.12.2023 04:31:12.783 GMT+0330,1.1019100000000002,1.09995,900,900
25.12.2023 04:32:22.787 GMT+0330,1.1019100000000002,1.09989,900,900
25.12.2023 04:32:29.820 GMT+0330,1.1018700000000001,1.09983,900,900
25.12.2023 04:33:34.991 GMT+0330,1.1018700000000001,1.09984,900,900
25.12.2023 04:34:07.790 GMT+0330,1.10185,1.09984,900,900
25.12.2023 04:35:22.814 GMT+0330,1.10182,1.09984,900,900
25.12.2023 04:35:46.182 GMT+0330,1.10182,1.09985,900,900
25.12.2023 04:36:47.767 GMT+0330,1.1018000000000001,1.09985,900,900
25.12.2023 04:38:07.810 GMT+0330,1.1017700000000001,1.09985,900,900
25.12.2023 04:38:07.911 GMT+0330,1.1019100000000002,1.09995,900,900
25.12.2023 04:39:08.401 GMT+0330,1.1018700000000001,1.09995,1800,900
25.12.2023 04:39:08.703 GMT+0330,1.1019100000000002,1.09995,900,900
25.12.2023 04:39:08.855 GMT+0330,1.1018700000000001,1.09995,1800,900
25.12.2023 04:40:10.044 GMT+0330,1.10172,1.09996,900,900
25.12.2023 04:40:10.146 GMT+0330,1.10168,1.09996,1800,900
25.12.2023 04:40:44.589 GMT+0330,1.10169,1.09996,900,900
25.12.2023 04:40:47.851 GMT+0330,1.10168,1.09996,1800,900
25.12.2023 04:41:25.765 GMT+0330,1.10166,1.09996,900,900
25.12.2023 04:42:49.277 GMT+0330,1.1006200000000002,1.09999,900,900
25.12.2023 04:43:00.484 GMT+0330,1.10168,1.0999700000000001,900,1350
25.12.2023 04:43:00.535 GMT+0330,1.1017100000000002,1.0999700000000001,1800,1350
25.12.2023 04:43:00.586 GMT+0330,1.10168,1.09996,1800,900
25.12.2023 04:43:17.814 GMT+0330,1.1016700000000001,1.0999,900,900
25.12.2023 04:43:22.777 GMT+0330,1.10168,1.09996,1800,900
25.12.2023 04:44:50.480 GMT+0330,1.10166,1.09996,900,900
25.12.2023 04:45:02.085 GMT+0330,1.10166,1.1002200000000002,900,1800
25.12.2023 04:45:10.008 GMT+0330,1.10166,1.1002100000000001,900,1800
25.12.2023 04:45:52.877 GMT+0330,1.10166,1.1002200000000002,900,1800
25.12.2023 04:46:11.235 GMT+0330,1.10166,1.0999,900,900
25.12.2023 04:48:47.793 GMT+0330,1.10165,1.09988,900,900
25.12.2023 04:48:48.747 GMT+0330,1.1010900000000001,1.09994,900,1800
25.12.2023 04:48:51.027 GMT+0330,1.1010900000000001,1.09993,900,900
25.12.2023 04:48:52.783 GMT+0330,1.10111,1.09993,900,900
25.12.2023 04:48:56.043 GMT+0330,1.10111,1.09994,900,1800
25.12.2023 04:48:57.247 GMT+0330,1.10091,1.09994,900,1800
25.12.2023 04:48:57.399 GMT+0330,1.10091,1.09993,900,1800
25.12.2023 04:49:12.815 GMT+0330,1.1009200000000001,1.09998,900,900
25.12.2023 04:50:13.790 GMT+0330,1.1009200000000001,1.09999,900,900
25.12.2023 04:50:15.898 GMT+0330,1.1017100000000002,1.09999,900,900
25.12.2023 04:50:15.949 GMT+0330,1.10169,1.09999,900,900
25.12.2023 04:50:16.051 GMT+0330,1.1016299999999999,1.09999,1800,900
25.12.2023 04:50:21.678 GMT+0330,1.1016299999999999,1.09999,1800,900
25.12.2023 04:51:10.900 GMT+0330,1.1016299999999999,1.0999700000000001,2700,3599.9999
25.12.2023 04:51:31.861 GMT+0330,1.1016299999999999,1.1002,2700,1890
25.12.2023 04:52:05.913 GMT+0330,1.1016100000000002,1.1002,900,1890
25.12.2023 04:52:32.099 GMT+0330,1.1016100000000002,1.09999,900,900
25.12.2023 04:53:57.686 GMT+0330,1.10159,1.09999,900,900
25.12.2023 04:53:59.140 GMT+0330,1.10159,1.1002,900,1890
25.12.2023 04:54:38.024 GMT+0330,1.1016100000000002,1.1002,900,1890
25.12.2023 04:54:42.788 GMT+0330,1.10159,1.1002,900,1890
25.12.2023 04:55:21.110 GMT+0330,1.1015700000000002,1.1002,900,1890
25.12.2023 04:56:22.775 GMT+0330,1.10155,1.1002,900,1890
25.12.2023 04:56:33.212 GMT+0330,1.1015700000000002,1.1002,900,1890
25.12.2023 04:57:32.790 GMT+0330,1.10155,1.09999,900,900
25.12.2023 04:58:50.420 GMT+0330,1.10145,1.1002,900,90
25.12.2023 04:59:42.086 GMT+0330,1.1014700000000002,1.1002,900,90
25.12.2023 04:59:56.211 GMT+0330,1.1014700000000002,1.09994,900,900
25.12.2023 05:00:07.195 GMT+0330,1.1014700000000002,1.1002,900,90
25.12.2023 05:00:07.397 GMT+0330,1.1014700000000002,1.09994,900,900
25.12.2023 05:00:20.933 GMT+0330,1.1014700000000002,1.09999,900,900
25.12.2023 05:02:04.134 GMT+0330,1.10098,1.09982,900,900
25.12.2023 05:02:04.286 GMT+0330,1.10098,1.09994,900,1800
25.12.2023 05:02:11.104 GMT+0330,1.10099,1.09994,900,1800
25.12.2023 05:02:32.771 GMT+0330,1.10101,1.09994,900,1800
25.12.2023 05:02:37.791 GMT+0330,1.10099,1.09994,900,1800
25.12.2023 05:02:46.927 GMT+0330,1.10089,1.09994,900,2700
25.12.2023 05:03:04.160 GMT+0330,1.10089,1.09996,900,1350
25.12.2023 05:03:46.933 GMT+0330,1.1009,1.09996,900,1800
25.12.2023 05:03:47.035 GMT+0330,1.1009,1.09998,900,900
25.12.2023 05:04:36.929 GMT+0330,1.1009,1.09999,900,900
25.12.2023 05:05:36.221 GMT+0330,1.10091,1.09999,900,1800
25.12.2023 05:05:36.622 GMT+0330,1.1009,1.09999,900,1800
25.12.2023 05:06:15.234 GMT+0330,1.1009,1.1000100000000002,900,900
25.12.2023 05:06:17.792 GMT+0330,1.1009,1.09999,900,1800
25.12.2023 05:06:56.214 GMT+0330,1.10091,1.09999,900,1800
25.12.2023 05:07:02.442 GMT+0330,1.10091,1.10004,900,900
25.12.2023 05:07:02.543 GMT+0330,1.1009,1.10004,900,900
25.12.2023 05:07:02.845 GMT+0330,1.1009,1.10006,900,900
25.12.2023 05:08:37.794 GMT+0330,1.1009,1.10004,900,1800
25.12.2023 05:09:10.840 GMT+0330,1.10091,1.10004,900,1800
25.12.2023 05:09:12.846 GMT+0330,1.1009,1.10004,900,1800
25.12.2023 05:09:25.883 GMT+0330,1.1009,1.10006,900,900
25.12.2023 05:09:26.937 GMT+0330,1.10103,1.10006,900,900
25.12.2023 05:09:27.340 GMT+0330,1.10103,1.10004,900,1800
25.12.2023 05:10:15.076 GMT+0330,1.10102,1.10004,900,1800
25.12.2023 05:10:36.089 GMT+0330,1.10101,1.10004,900,1800
25.12.2023 05:10:37.143 GMT+0330,1.101,1.10004,900,1800
25.12.2023 05:11:23.479 GMT+0330,1.10101,1.10004,900,1800
25.12.2023 05:11:23.631 GMT+0330,1.101,1.10004,900,1800
25.12.2023 05:12:04.515 GMT+0330,1.10101,1.10004,900,1800
25.12.2023 05:12:04.616 GMT+0330,1.101,1.10004,900,1800
25.12.2023 05:12:10.683 GMT+0330,1.101,1.10015,900,1890
25.12.2023 05:13:10.733 GMT+0330,1.101,1.10004,900,1800
25.12.2023 05:13:58.275 GMT+0330,1.10101,1.10004,900,1800
25.12.2023 05:13:58.627 GMT+0330,1.101,1.10004,900,1800
25.12.2023 05:15:11.251 GMT+0330,1.10101,1.10004,900,1800
25.12.2023 05:15:38.886 GMT+0330,1.101,1.10004,1800,1800
25.12.2023 05:15:54.529 GMT+0330,1.10101,1.10004,1800,1800
25.12.2023 05:15:59.544 GMT+0330,1.101,1.10004,1800,1800
25.12.2023 05:16:42.636 GMT+0330,1.10101,1.10004,1800,1800
25.12.2023 05:16:45.144 GMT+0330,1.101,1.10004,1800,900
25.12.2023 05:17:11.218 GMT+0330,1.10101,1.10004,900,900
25.12.2023 05:20:07.730 GMT+0330,1.101,1.10004,1800,900
25.12.2023 05:21:00.062 GMT+0330,1.10101,1.10004,1800,900
25.12.2023 05:24:19.835 GMT+0330,1.101,1.10004,1800,900
25.12.2023 05:25:26.204 GMT+0330,1.10101,1.10004,900,900
25.12.2023 05:27:30.062 GMT+0330,1.10101,1.10015,900,1890
25.12.2023 05:28:03.561 GMT+0330,1.10102,1.1003500000000002,900,120
25.12.2023 05:28:18.154 GMT+0330,1.10101,1.1002,900,900
25.12.2023 05:28:18.205 GMT+0330,1.10101,1.10015,900,1890
25.12.2023 05:28:29.188 GMT+0330,1.10102,1.1003500000000002,900,120
25.12.2023 05:28:44.280 GMT+0330,1.10101,1.10015,900,1890
25.12.2023 05:28:56.267 GMT+0330,1.10102,1.1003500000000002,900,120
25.12.2023 05:29:11.462 GMT+0330,1.10101,1.1002,900,900
25.12.2023 05:29:11.513 GMT+0330,1.10101,1.10015,900,1890
25.12.2023 05:29:22.566 GMT+0330,1.10102,1.1003500000000002,900,120
25.12.2023 05:29:37.460 GMT+0330,1.10101,1.1002200000000002,900,2250
25.12.2023 05:29:37.512 GMT+0330,1.10101,1.10015,900,1890
25.12.2023 05:29:48.573 GMT+0330,1.10101,1.1003500000000002,900,120
25.12.2023 05:30:03.167 GMT+0330,1.10093,1.1003500000000002,900,120
25.12.2023 05:30:07.379 GMT+0330,1.1009200000000001,1.10015,900,1890
25.12.2023 05:30:07.482 GMT+0330,1.1009600000000002,1.10057,900,120
25.12.2023 05:30:08.087 GMT+0330,1.1009600000000002,1.10041,900,900
25.12.2023 05:30:10.097 GMT+0330,1.1009200000000001,1.10004,900,900
25.12.2023 05:30:10.349 GMT+0330,1.1009,1.10004,900,900
25.12.2023 05:30:14.367 GMT+0330,1.1009200000000001,1.10018,900,1800
25.12.2023 05:30:14.870 GMT+0330,1.10093,1.10018,900,1800
25.12.2023 05:30:33.172 GMT+0330,1.1009200000000001,1.10004,900,900
25.12.2023 05:30:33.223 GMT+0330,1.10093,1.1001400000000001,900,900
25.12.2023 05:30:33.575 GMT+0330,1.1009200000000001,1.10004,900,900
25.12.2023 05:30:33.627 GMT+0330,1.10093,1.10018,900,1800
25.12.2023 05:30:33.878 GMT+0330,1.1009200000000001,1.10004,900,900
